"TG(18:3(6Z,9Z,12Z)/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]",C65H112O6
"TG(18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3]",C65H108O6
"TG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",C65H104O6
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",C65H100O6
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",C65H96O6
"TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3]",C57H90O6
"TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso3]",C58H98O6
"TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso3]",C61H104O6
"TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3]",C57H88O6
"TG(18:3(9Z,12Z,15Z)/19:1(9Z)/19:1(9Z))[iso3]",C59H104O6
"TG(18:3(9Z,12Z,15Z)/22:1(11Z)/22:1(11Z))[iso3]",C65H116O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/19:0)[iso3]",C58H96O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/19:1(9Z))[iso3]",C58H94O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso3]",C59H98O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso3]",C59H96O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso3]",C59H94O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso3]",C59H92O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso3]",C59H90O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3]",C59H88O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/21:0)[iso3]",C60H100O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:0)[iso3]",C61H102O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso3]",C61H100O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso3]",C61H98O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso3]",C61H96O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",C61H94O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",C61H92O6
"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",C61H90O6
"TG(18:4(6Z,9Z,12Z,15Z)/19:0/19:0)[iso3]",C59H106O6
"TG(18:4(6Z,9Z,12Z,15Z)/19:1(9Z)/19:1(9Z))[iso3]",C59H102O6
"TG(18:4(6Z,9Z,12Z,15Z)/20:0/20:0)[iso3]",C61H110O6
"TG(18:4(6Z,9Z,12Z,15Z)/20:1(11Z)/20:1(11Z))[iso3]",C61H106O6
"TG(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]",C61H102O6
"TG(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3]",C61H98O6
"TG(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]",C61H94O6
"TG(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3]",C61H90O6
"TG(18:4(6Z,9Z,12Z,15Z)/21:0/21:0)[iso3]",C63H114O6
"TG(18:4(6Z,9Z,12Z,15Z)/22:0/22:0)[iso3]",C65H118O6
"TG(18:4(6Z,9Z,12Z,15Z)/22:1(11Z)/22:1(11Z))[iso3]",C65H114O6
"TG(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]",C65H110O6
"TG(18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3]",C65H106O6
"TG(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",C65H102O6
"TG(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",C65H98O6
"TG(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",C65H94O6
TG(19:0/19:0/19:1(9Z))[iso3],C60H114O6
TG(19:0/19:0/22:1(11Z))[iso3],C63H120O6
TG(19:0/19:1(9Z)/19:1(9Z))[iso3],C60H112O6
TG(19:0/22:1(11Z)/22:1(11Z))[iso3],C66H124O6
TG(19:1(9Z)/19:1(9Z)/20:0)[iso3],C61H114O6
TG(19:1(9Z)/19:1(9Z)/20:1(11Z))[iso3],C61H112O6
"TG(19:1(9Z)/19:1(9Z)/20:2(11Z,14Z))[iso3]",C61H110O6
"TG(19:1(9Z)/19:1(9Z)/20:3(8Z,11Z,14Z))[iso3]",C61H108O6
"TG(19:1(9Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3]",C61H106O6
"TG(19:1(9Z)/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3]",C61H104O6
TG(19:1(9Z)/19:1(9Z)/21:0)[iso3],C62H116O6
TG(19:1(9Z)/19:1(9Z)/22:0)[iso3],C63H118O6
TG(19:1(9Z)/19:1(9Z)/22:1(11Z))[iso3],C63H116O6
"TG(19:1(9Z)/19:1(9Z)/22:2(13Z,16Z))[iso3]",C63H114O6
"TG(19:1(9Z)/19:1(9Z)/22:3(10Z,13Z,16Z))[iso3]",C63H112O6
"TG(19:1(9Z)/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",C63H110O6
"TG(19:1(9Z)/19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",C63H108O6
"TG(19:1(9Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",C63H106O6
TG(19:1(9Z)/20:0/20:0)[iso3],C62H118O6
TG(19:1(9Z)/20:1(11Z)/20:1(11Z))[iso3],C62H114O6
"TG(19:1(9Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]",C62H110O6
"TG(19:1(9Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3]",C62H106O6
"TG(19:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]",C62H102O6
"TG(19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3]",C62H98O6
TG(19:1(9Z)/21:0/21:0)[iso3],C64H122O6
TG(19:1(9Z)/22:0/22:0)[iso3],C66H126O6
TG(19:1(9Z)/22:1(11Z)/22:1(11Z))[iso3],C66H122O6
"TG(19:1(9Z)/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]",C66H118O6
"TG(19:1(9Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3]",C66H114O6
"TG(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",C66H110O6
"TG(19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",C66H106O6
"TG(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",C66H102O6
TG(20:0/20:0/22:1(11Z))[iso3],C65H124O6
TG(20:0/22:1(11Z)/22:1(11Z))[iso3],C67H126O6
TG(20:1(11Z)/20:1(11Z)/22:1(11Z))[iso3],C65H120O6
TG(20:1(11Z)/22:1(11Z)/22:1(11Z))[iso3],C67H124O6
"TG(20:2(11Z,14Z)/20:2(11Z,14Z)/22:1(11Z))[iso3]",C65H116O6
"TG(20:2(11Z,14Z)/22:1(11Z)/22:1(11Z))[iso3]",C67H122O6
"TG(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z)/22:1(11Z))[iso3]",C65H112O6
"TG(20:3(8Z,11Z,14Z)/22:1(11Z)/22:1(11Z))[iso3]",C67H120O6
"TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso3]",C65H108O6
"TG(20:4(5Z,8Z,11Z,14Z)/22:1(11Z)/22:1(11Z))[iso3]",C67H118O6
"TG(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso3]",C65H104O6
"TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z)/22:1(11Z))[iso3]",C67H116O6
TG(21:0/21:0/22:1(11Z))[iso3],C67H128O6
TG(21:0/22:1(11Z)/22:1(11Z))[iso3],C68H128O6
TG(22:0/22:0/22:1(11Z))[iso3],C69H132O6
TG(22:0/22:1(11Z)/22:1(11Z))[iso3],C69H130O6
"TG(22:1(11Z)/22:1(11Z)/22:2(13Z,16Z))[iso3]",C69H126O6
"TG(22:1(11Z)/22:1(11Z)/22:3(10Z,13Z,16Z))[iso3]",C69H124O6
"TG(22:1(11Z)/22:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",C69H122O6
"TG(22:1(11Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",C69H120O6
"TG(22:1(11Z)/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",C69H118O6
"TG(22:1(11Z)/22:2(13Z,16Z)/22:2(13Z,16Z))[iso3]",C69H124O6
"TG(22:1(11Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3]",C69H120O6
"TG(22:1(11Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3]",C69H116O6
"TG(22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3]",C69H112O6
"TG(22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",C69H108O6
TG(12:0/13:0/14:0)[iso6],C42H80O6
TG(12:0/13:0/14:1(9Z))[iso6],C42H78O6
TG(12:0/13:0/15:0)[iso6],C43H82O6
TG(12:0/13:0/15:1(9Z))[iso6],C43H80O6
TG(12:0/13:0/16:0)[iso6],C44H84O6
TG(12:0/13:0/16:1(9Z))[iso6],C44H82O6
TG(12:0/13:0/17:0)[iso6],C45H86O6
TG(12:0/13:0/17:1(9Z))[iso6],C45H84O6
"TG(12:0/13:0/17:2(9Z,12Z))[iso6]",C45H82O6
TG(12:0/13:0/18:0)[iso6],C46H88O6
TG(12:0/13:0/18:1(9Z))[iso6],C46H86O6
"TG(12:0/13:0/18:2(9Z,12Z))[iso6]",C46H84O6
"TG(12:0/13:0/18:3(6Z,9Z,12Z))[iso6]",C46H82O6
"TG(12:0/13:0/18:3(9Z,12Z,15Z))[iso6]",C46H82O6
"TG(12:0/13:0/18:4(6Z,9Z,12Z,15Z))[iso6]",C46H80O6
TG(12:0/13:0/19:0)[iso6],C47H90O6
TG(12:0/13:0/19:1(9Z))[iso6],C47H88O6
TG(12:0/13:0/20:0)[iso6],C48H92O6
TG(12:0/13:0/20:1(11Z))[iso6],C48H90O6
"TG(12:0/13:0/20:2(11Z,14Z))[iso6]",C48H88O6
"TG(12:0/13:0/20:3(8Z,11Z,14Z))[iso6]",C48H86O6
"TG(12:0/13:0/20:4(5Z,8Z,11Z,14Z))[iso6]",C48H84O6
"TG(12:0/13:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",C48H82O6
TG(12:0/13:0/21:0)[iso6],C49H94O6
TG(12:0/13:0/22:0)[iso6],C50H96O6
TG(12:0/13:0/22:1(11Z))[iso6],C50H94O6
"TG(12:0/13:0/22:2(13Z,16Z))[iso6]",C50H92O6
"TG(12:0/13:0/22:3(10Z,13Z,16Z))[iso6]",C50H90O6
"TG(12:0/13:0/22:4(7Z,10Z,13Z,16Z))[iso6]",C50H88O6
"TG(12:0/13:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",C50H86O6
"TG(12:0/13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",C50H84O6
TG(12:0/14:0/14:1(9Z))[iso6],C43H80O6
TG(12:0/14:0/15:0)[iso6],C44H84O6
TG(12:0/14:0/15:1(9Z))[iso6],C44H82O6
TG(12:0/14:0/16:0)[iso6],C45H86O6
TG(12:0/14:0/16:1(9Z))[iso6],C45H84O6
TG(12:0/14:0/17:0)[iso6],C46H88O6
TG(12:0/14:0/17:1(9Z))[iso6],C46H86O6
"TG(12:0/14:0/17:2(9Z,12Z))[iso6]",C46H84O6
TG(12:0/14:0/18:0)[iso6],C47H90O6
TG(12:0/14:0/18:1(9Z))[iso6],C47H88O6
"TG(12:0/14:0/18:2(9Z,12Z))[iso6]",C47H86O6
"TG(12:0/14:0/18:3(6Z,9Z,12Z))[iso6]",C47H84O6
"TG(12:0/14:0/18:3(9Z,12Z,15Z))[iso6]",C47H84O6
"TG(12:0/14:0/18:4(6Z,9Z,12Z,15Z))[iso6]",C47H82O6
TG(12:0/14:0/19:0)[iso6],C48H92O6
TG(12:0/14:0/19:1(9Z))[iso6],C48H90O6
TG(12:0/14:0/20:0)[iso6],C49H94O6
TG(12:0/14:0/20:1(11Z))[iso6],C49H92O6
"TG(12:0/14:0/20:2(11Z,14Z))[iso6]",C49H90O6
"TG(12:0/14:0/20:3(8Z,11Z,14Z))[iso6]",C49H88O6
"TG(12:0/14:0/20:4(5Z,8Z,11Z,14Z))[iso6]",C49H86O6
"TG(12:0/14:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",C49H84O6
TG(12:0/14:0/21:0)[iso6],C50H96O6
TG(12:0/14:0/22:0)[iso6],C51H98O6
TG(12:0/14:0/22:1(11Z))[iso6],C51H96O6
"TG(12:0/14:0/22:2(13Z,16Z))[iso6]",C51H94O6
"TG(12:0/14:0/22:3(10Z,13Z,16Z))[iso6]",C51H92O6
"TG(12:0/14:0/22:4(7Z,10Z,13Z,16Z))[iso6]",C51H90O6
"TG(12:0/14:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",C51H88O6
"TG(12:0/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",C51H86O6
TG(12:0/14:1(9Z)/15:0)[iso6],C44H82O6
TG(12:0/14:1(9Z)/15:1(9Z))[iso6],C44H80O6
TG(12:0/14:1(9Z)/16:0)[iso6],C45H84O6
TG(12:0/14:1(9Z)/16:1(9Z))[iso6],C45H82O6
TG(12:0/14:1(9Z)/17:0)[iso6],C46H86O6
TG(12:0/14:1(9Z)/17:1(9Z))[iso6],C46H84O6
"TG(12:0/14:1(9Z)/17:2(9Z,12Z))[iso6]",C46H82O6
TG(12:0/14:1(9Z)/18:0)[iso6],C47H88O6
TG(12:0/14:1(9Z)/18:1(9Z))[iso6],C47H86O6
"TG(12:0/14:1(9Z)/18:2(9Z,12Z))[iso6]",C47H84O6
"TG(12:0/14:1(9Z)/18:3(6Z,9Z,12Z))[iso6]",C47H82O6
"TG(12:0/14:1(9Z)/18:3(9Z,12Z,15Z))[iso6]",C47H82O6
"TG(12:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",C47H80O6
TG(12:0/14:1(9Z)/19:0)[iso6],C48H90O6
TG(12:0/14:1(9Z)/19:1(9Z))[iso6],C48H88O6
TG(12:0/14:1(9Z)/20:0)[iso6],C49H92O6
TG(12:0/14:1(9Z)/20:1(11Z))[iso6],C49H90O6
"TG(12:0/14:1(9Z)/20:2(11Z,14Z))[iso6]",C49H88O6
"TG(12:0/14:1(9Z)/20:3(8Z,11Z,14Z))[iso6]",C49H86O6
"TG(12:0/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",C49H84O6
"TG(12:0/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",C49H82O6
TG(12:0/14:1(9Z)/21:0)[iso6],C50H94O6
TG(12:0/14:1(9Z)/22:0)[iso6],C51H96O6
TG(12:0/14:1(9Z)/22:1(11Z))[iso6],C51H94O6
"TG(12:0/14:1(9Z)/22:2(13Z,16Z))[iso6]",C51H92O6
"TG(12:0/14:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",C51H90O6
"TG(12:0/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",C51H88O6
"TG(12:0/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",C51H86O6
"TG(12:0/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",C51H84O6
TG(12:0/15:0/15:1(9Z))[iso6],C45H84O6
TG(12:0/15:0/16:0)[iso6],C46H88O6
TG(12:0/15:0/16:1(9Z))[iso6],C46H86O6
TG(12:0/15:0/17:0)[iso6],C47H90O6
TG(12:0/15:0/17:1(9Z))[iso6],C47H88O6
"TG(12:0/15:0/17:2(9Z,12Z))[iso6]",C47H86O6
TG(12:0/15:0/18:0)[iso6],C48H92O6
TG(12:0/15:0/18:1(9Z))[iso6],C48H90O6
"TG(12:0/15:0/18:2(9Z,12Z))[iso6]",C48H88O6
"TG(12:0/15:0/18:3(6Z,9Z,12Z))[iso6]",C48H86O6
"TG(12:0/15:0/18:3(9Z,12Z,15Z))[iso6]",C48H86O6
"TG(12:0/15:0/18:4(6Z,9Z,12Z,15Z))[iso6]",C48H84O6
TG(12:0/15:0/19:0)[iso6],C49H94O6
TG(12:0/15:0/19:1(9Z))[iso6],C49H92O6
TG(12:0/15:0/20:0)[iso6],C50H96O6
TG(12:0/15:0/20:1(11Z))[iso6],C50H94O6
"TG(12:0/15:0/20:2(11Z,14Z))[iso6]",C50H92O6
"TG(12:0/15:0/20:3(8Z,11Z,14Z))[iso6]",C50H90O6
"TG(12:0/15:0/20:4(5Z,8Z,11Z,14Z))[iso6]",C50H88O6
"TG(12:0/15:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",C50H86O6
TG(12:0/15:0/21:0)[iso6],C51H98O6
TG(12:0/15:0/22:0)[iso6],C52H100O6
TG(12:0/15:0/22:1(11Z))[iso6],C52H98O6
"TG(12:0/15:0/22:2(13Z,16Z))[iso6]",C52H96O6
"TG(12:0/15:0/22:3(10Z,13Z,16Z))[iso6]",C52H94O6
"TG(12:0/15:0/22:4(7Z,10Z,13Z,16Z))[iso6]",C52H92O6
"TG(12:0/15:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",C52H90O6
"TG(12:0/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",C52H88O6
TG(12:0/15:1(9Z)/16:0)[iso6],C46H86O6
TG(12:0/15:1(9Z)/16:1(9Z))[iso6],C46H84O6
TG(12:0/15:1(9Z)/17:0)[iso6],C47H88O6
TG(12:0/15:1(9Z)/17:1(9Z))[iso6],C47H86O6
"TG(12:0/15:1(9Z)/17:2(9Z,12Z))[iso6]",C47H84O6
TG(12:0/15:1(9Z)/18:0)[iso6],C48H90O6
TG(12:0/15:1(9Z)/18:1(9Z))[iso6],C48H88O6
"TG(12:0/15:1(9Z)/18:2(9Z,12Z))[iso6]",C48H86O6
"TG(12:0/15:1(9Z)/18:3(6Z,9Z,12Z))[iso6]",C48H84O6
"TG(12:0/15:1(9Z)/18:3(9Z,12Z,15Z))[iso6]",C48H84O6
"TG(12:0/15:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",C48H82O6
TG(12:0/15:1(9Z)/19:0)[iso6],C49H92O6
TG(12:0/15:1(9Z)/19:1(9Z))[iso6],C49H90O6
TG(12:0/15:1(9Z)/20:0)[iso6],C50H94O6
TG(12:0/15:1(9Z)/20:1(11Z))[iso6],C50H92O6
"TG(12:0/15:1(9Z)/20:2(11Z,14Z))[iso6]",C50H90O6
"TG(12:0/15:1(9Z)/20:3(8Z,11Z,14Z))[iso6]",C50H88O6
"TG(12:0/15:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",C50H86O6
"TG(12:0/15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",C50H84O6
TG(12:0/15:1(9Z)/21:0)[iso6],C51H96O6
TG(12:0/15:1(9Z)/22:0)[iso6],C52H98O6
TG(12:0/15:1(9Z)/22:1(11Z))[iso6],C52H96O6
"TG(12:0/15:1(9Z)/22:2(13Z,16Z))[iso6]",C52H94O6
"TG(12:0/15:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",C52H92O6
"TG(12:0/15:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",C52H90O6
"TG(12:0/15:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",C52H88O6
"TG(12:0/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",C52H86O6
TG(12:0/16:0/16:1(9Z))[iso6],C47H88O6
TG(12:0/16:0/17:0)[iso6],C48H92O6
TG(12:0/16:0/17:1(9Z))[iso6],C48H90O6
"TG(12:0/16:0/17:2(9Z,12Z))[iso6]",C48H88O6
TG(12:0/16:0/18:1(9Z))[iso6],C49H92O6
"TG(12:0/16:0/18:2(9Z,12Z))[iso6]",C49H90O6
"TG(12:0/16:0/18:3(6Z,9Z,12Z))[iso6]",C49H88O6
"TG(12:0/16:0/18:3(9Z,12Z,15Z))[iso6]",C49H88O6
"TG(12:0/16:0/18:4(6Z,9Z,12Z,15Z))[iso6]",C49H86O6
TG(12:0/16:0/19:0)[iso6],C50H96O6
TG(12:0/16:0/19:1(9Z))[iso6],C50H94O6
TG(12:0/16:0/20:0)[iso6],C51H98O6
TG(12:0/16:0/20:1(11Z))[iso6],C51H96O6
"TG(12:0/16:0/20:2(11Z,14Z))[iso6]",C51H94O6
"TG(12:0/16:0/20:3(8Z,11Z,14Z))[iso6]",C51H92O6
"TG(12:0/16:0/20:4(5Z,8Z,11Z,14Z))[iso6]",C51H90O6
"TG(12:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",C51H88O6
TG(12:0/16:0/21:0)[iso6],C52H100O6
TG(12:0/16:0/22:0)[iso6],C53H102O6
TG(12:0/16:0/22:1(11Z))[iso6],C53H100O6
"TG(12:0/16:0/22:2(13Z,16Z))[iso6]",C53H98O6
"TG(12:0/16:0/22:3(10Z,13Z,16Z))[iso6]",C53H96O6
"TG(12:0/16:0/22:4(7Z,10Z,13Z,16Z))[iso6]",C53H94O6
"TG(12:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",C53H92O6
"TG(12:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",C53H90O6
TG(12:0/16:1(9Z)/17:0)[iso6],C48H90O6
TG(12:0/16:1(9Z)/17:1(9Z))[iso6],C48H88O6
"TG(12:0/16:1(9Z)/17:2(9Z,12Z))[iso6]",C48H86O6
TG(12:0/16:1(9Z)/18:0)[iso6],C49H92O6
TG(12:0/16:1(9Z)/18:1(9Z))[iso6],C49H90O6
"TG(12:0/16:1(9Z)/18:2(9Z,12Z))[iso6]",C49H88O6
"TG(12:0/16:1(9Z)/18:3(6Z,9Z,12Z))[iso6]",C49H86O6
"TG(12:0/16:1(9Z)/18:3(9Z,12Z,15Z))[iso6]",C49H86O6
"TG(12:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",C49H84O6
TG(12:0/16:1(9Z)/19:0)[iso6],C50H94O6
TG(12:0/16:1(9Z)/19:1(9Z))[iso6],C50H92O6
TG(12:0/16:1(9Z)/20:0)[iso6],C51H96O6
TG(12:0/16:1(9Z)/20:1(11Z))[iso6],C51H94O6
"TG(12:0/16:1(9Z)/20:2(11Z,14Z))[iso6]",C51H92O6
"TG(12:0/16:1(9Z)/20:3(8Z,11Z,14Z))[iso6]",C51H90O6
"TG(12:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",C51H88O6
"TG(12:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",C51H86O6
TG(12:0/16:1(9Z)/21:0)[iso6],C52H98O6
TG(12:0/16:1(9Z)/22:0)[iso6],C53H100O6
TG(12:0/16:1(9Z)/22:1(11Z))[iso6],C53H98O6
"TG(12:0/16:1(9Z)/22:2(13Z,16Z))[iso6]",C53H96O6
"TG(12:0/16:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",C53H94O6
"TG(12:0/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",C53H92O6
"TG(12:0/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",C53H90O6
"TG(12:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",C53H88O6
TG(12:0/17:0/17:1(9Z))[iso6],C49H92O6
"TG(12:0/17:0/17:2(9Z,12Z))[iso6]",C49H90O6
TG(12:0/17:0/18:0)[iso6],C50H96O6
TG(12:0/17:0/18:1(9Z))[iso6],C50H94O6
"TG(12:0/17:0/18:2(9Z,12Z))[iso6]",C50H92O6
"TG(12:0/17:0/18:3(6Z,9Z,12Z))[iso6]",C50H90O6
"TG(12:0/17:0/18:3(9Z,12Z,15Z))[iso6]",C50H90O6
"TG(12:0/17:0/18:4(6Z,9Z,12Z,15Z))[iso6]",C50H88O6
TG(12:0/17:0/19:0)[iso6],C51H98O6
TG(12:0/17:0/19:1(9Z))[iso6],C51H96O6
TG(12:0/17:0/20:0)[iso6],C52H100O6
TG(12:0/17:0/20:1(11Z))[iso6],C52H98O6
"TG(12:0/17:0/20:2(11Z,14Z))[iso6]",C52H96O6
"TG(12:0/17:0/20:3(8Z,11Z,14Z))[iso6]",C52H94O6
"TG(12:0/17:0/20:4(5Z,8Z,11Z,14Z))[iso6]",C52H92O6
"TG(12:0/17:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",C52H90O6
TG(12:0/17:0/21:0)[iso6],C53H102O6
TG(12:0/17:0/22:0)[iso6],C54H104O6
TG(12:0/17:0/22:1(11Z))[iso6],C54H102O6
"TG(12:0/17:0/22:2(13Z,16Z))[iso6]",C54H100O6
